HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459258.69920,2021-02-13.1960557,bi,1.49,16.528,13.951,0.020,9.546,0.179,g
2459258.70043,2021-02-13.1972835,bi,1.42,16.489,13.932,0.021,9.715,0.186,g
2459259.50488,2021-02-14.0017357,bm,1.48,16.480,13.992,0.022,9.187,0.187,g
2459259.50610,2021-02-14.0029622,bm,1.47,99.990,99.990,99.990,99.990,99.990,g
2459259.50733,2021-02-14.0041842,bm,1.47,16.506,14.064,0.023,8.600,0.184,g
2459259.54289,2021-02-14.0397528,bm,1.51,16.454,13.972,0.022,9.353,0.192,g
2459259.54411,2021-02-14.0409736,bm,1.50,16.435,13.967,0.022,9.405,0.195,g
2459259.54533,2021-02-14.0421873,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2459259.84132,2021-02-14.3381799,bE,1.49,16.550,13.970,0.020,9.380,0.176,g
2459259.84260,2021-02-14.3394680,bE,1.53,16.559,13.956,0.020,9.499,0.176,g
2459259.84390,2021-02-14.3407640,bE,1.53,16.564,13.972,0.020,9.363,0.175,g
2459260.75553,2021-02-15.2523923,bE,1.54,16.654,13.941,0.018,9.637,0.161,g
2459260.75684,2021-02-15.2537040,bE,1.45,16.617,13.939,0.018,9.646,0.166,g
2459260.75813,2021-02-15.2550013,bE,1.45,16.635,13.931,0.018,9.717,0.163,g
2459261.36087,2021-02-15.8577380,bm,2.18,16.404,13.921,0.022,9.814,0.201,g
2459261.36213,2021-02-15.8590032,bm,2.20,16.438,13.978,0.023,9.301,0.194,g
2459261.36336,2021-02-15.8602320,bm,2.20,16.446,13.948,0.022,9.566,0.193,g
2459261.78447,2021-02-16.2813342,bi,1.46,16.501,13.971,0.021,9.364,0.184,g
2459261.78570,2021-02-16.2825690,bi,1.44,16.462,13.978,0.022,9.300,0.190,g
2459261.78693,2021-02-16.2837956,bi,1.52,16.471,13.957,0.022,9.489,0.189,g
2459262.53913,2021-02-17.0360003,bE,1.62,16.661,14.003,0.019,9.093,0.159,g
2459262.54041,2021-02-17.0372868,bE,1.56,16.654,13.992,0.019,9.183,0.160,g
2459262.54172,2021-02-17.0385909,bE,1.55,16.682,14.006,0.019,9.064,0.156,g
2459262.55907,2021-02-17.0559469,bE,1.47,16.627,13.963,0.019,9.437,0.165,g
2459262.56036,2021-02-17.0572320,bE,1.49,16.671,13.974,0.018,9.336,0.158,g
2459262.56167,2021-02-17.0585383,bE,1.52,16.673,13.974,0.018,9.342,0.157,g
2459263.35617,2021-02-17.8530444,bm,1.60,16.525,14.048,0.022,8.723,0.179,g
2459263.35742,2021-02-17.8543015,bm,1.54,16.550,14.065,0.022,8.588,0.175,g
2459263.56578,2021-02-18.0626578,bi,1.40,16.512,14.029,0.022,8.878,0.182,g
2459263.56699,2021-02-18.0638820,bi,1.39,16.554,14.035,0.021,8.832,0.175,g
2459263.56822,2021-02-18.0651120,bi,1.45,16.485,14.052,0.023,8.690,0.186,g
2459264.31899,2021-02-18.8158770,bm,1.52,16.454,14.038,0.024,8.808,0.192,g
2459264.32021,2021-02-18.8171012,bm,1.52,16.486,13.961,0.021,9.458,0.186,g
2459264.32145,2021-02-18.8183302,bm,1.50,16.489,14.004,0.022,9.093,0.186,g
2459264.56710,2021-02-19.0639891,bm,2.03,16.376,14.005,0.025,9.081,0.206,g
2459264.56833,2021-02-19.0652170,bm,2.05,16.372,13.987,0.024,9.230,0.207,g
2459264.56955,2021-02-19.0664318,bm,2.05,16.379,14.051,0.026,8.706,0.205,g
2459265.40618,2021-02-19.9030738,bm,1.58,16.524,13.983,0.021,9.259,0.180,g
2459265.40741,2021-02-19.9043005,bm,1.60,16.534,13.974,0.021,9.344,0.178,g
2459265.40863,2021-02-19.9055275,bm,1.55,16.493,13.970,0.021,9.370,0.185,g
2459265.56005,2021-02-20.0569479,bm,2.03,16.405,13.897,0.022,10.027,0.202,g
2459265.56128,2021-02-20.0581769,bm,2.02,16.385,13.963,0.023,9.432,0.204,g
2459265.56251,2021-02-20.0594068,bm,2.05,16.335,13.948,0.024,9.568,0.214,g
2459265.76796,2021-02-20.2648581,bE,1.56,16.633,13.928,0.018,9.746,0.164,g
2459265.76924,2021-02-20.2661435,bE,1.47,16.618,13.912,0.018,9.886,0.166,g
2459265.77054,2021-02-20.2674372,bE,1.51,16.664,13.940,0.018,9.645,0.159,g
2459265.79111,2021-02-20.2880101,bi,1.44,16.588,13.961,0.019,9.451,0.170,g
2459265.79234,2021-02-20.2892346,bi,1.43,16.501,13.920,0.020,9.812,0.184,g
2459265.79357,2021-02-20.2904660,bi,1.40,16.441,13.922,0.021,9.800,0.194,g
2459266.43084,2021-02-20.9277421,bm,2.12,16.372,13.981,0.024,9.284,0.207,g
2459266.43208,2021-02-20.9289869,bm,2.13,16.409,13.948,0.023,9.565,0.200,g
2459266.43331,2021-02-20.9302130,bm,2.12,16.449,13.962,0.022,9.448,0.193,g
2459266.51782,2021-02-21.0147221,bm,2.28,16.369,13.970,0.024,9.374,0.208,g
2459266.51905,2021-02-21.0159603,bm,2.29,16.391,13.970,0.023,9.379,0.203,g
2459266.52028,2021-02-21.0171903,bm,2.30,16.360,13.985,0.024,9.245,0.209,g
2459266.76409,2021-02-21.2610021,bi,1.50,16.509,13.993,0.021,9.183,0.182,g
2459266.76532,2021-02-21.2622287,bi,1.46,16.552,13.979,0.020,9.295,0.176,g
2459266.76654,2021-02-21.2634586,bi,1.45,16.578,13.977,0.020,9.314,0.171,g
2459266.79395,2021-02-21.2908516,bE,1.47,16.644,13.979,0.019,9.299,0.162,g
2459266.79523,2021-02-21.2921417,bE,1.48,16.620,13.971,0.019,9.362,0.166,g
2459266.79652,2021-02-21.2934274,bE,1.55,16.615,14.008,0.020,9.053,0.166,g
2459267.78329,2021-02-22.2802009,bi,1.36,16.494,14.010,0.022,9.034,0.185,g
2459267.78452,2021-02-22.2814321,bi,1.37,16.500,14.004,0.022,9.085,0.184,g
2459267.78574,2021-02-22.2826618,bi,1.40,16.495,14.005,0.022,9.079,0.185,g
2459268.38248,2021-02-22.8794013,bm,1.51,16.334,14.051,0.027,8.704,0.213,g
2459268.38372,2021-02-22.8806386,bm,1.50,16.326,14.041,0.027,8.780,0.215,g
2459268.38495,2021-02-22.8818736,bm,1.54,16.356,14.028,0.026,8.889,0.209,g
2459268.56163,2021-02-23.0585538,bm,1.59,99.990,99.990,99.990,99.990,99.990,g
2459268.56286,2021-02-23.0597814,bm,1.56,99.990,99.990,99.990,99.990,99.990,g
2459268.56408,2021-02-23.0610046,bm,1.61,99.990,99.990,99.990,99.990,99.990,g
2459270.49165,2021-02-24.9885937,bm,1.58,16.057,14.020,0.034,8.956,0.276,g
2459270.49287,2021-02-24.9898120,bm,1.65,15.885,13.995,0.038,9.163,0.323,g
2459270.49408,2021-02-24.9910284,bm,1.58,15.973,14.049,0.037,8.724,0.297,g
2459270.69986,2021-02-25.1968144,bi,1.44,16.029,14.040,0.035,8.789,0.283,g
2459270.70108,2021-02-25.1980342,bi,1.44,16.137,14.116,0.034,8.196,0.256,g
2459270.70231,2021-02-25.1992643,bi,1.44,16.095,14.001,0.032,9.111,0.266,g
2459271.63471,2021-02-26.1316780,bE,1.48,15.748,14.087,0.047,8.419,0.366,g
2459271.63600,2021-02-26.1329644,bE,1.49,15.170,14.000,0.075,9.120,0.622,g
2459271.63728,2021-02-26.1342478,bE,1.52,15.045,13.949,0.080,9.554,0.698,g
2459272.27888,2021-02-26.7758561,bm,1.58,15.972,14.038,0.037,8.811,0.298,g
2459272.28011,2021-02-26.7770804,bm,1.57,15.924,14.136,0.042,8.049,0.311,g
2459272.28135,2021-02-26.7783237,bm,1.61,15.991,14.076,0.037,8.510,0.292,g
2459272.53927,2021-02-27.0362454,bE,1.52,16.148,14.012,0.031,9.017,0.253,g
2459272.54055,2021-02-27.0375356,bE,1.49,16.058,14.084,0.036,8.438,0.275,g
2459272.54186,2021-02-27.0388310,bE,1.51,16.183,14.090,0.032,8.392,0.246,g
2459273.45495,2021-02-27.9519440,bm,1.57,15.836,13.894,0.037,10.056,0.338,g
2459273.45619,2021-02-27.9531810,bm,1.52,15.743,13.899,0.040,10.004,0.367,g
2459273.51896,2021-02-28.0159532,bE,1.49,16.332,13.984,0.025,9.261,0.214,g
2459273.52026,2021-02-28.0172516,bE,1.53,16.355,13.923,0.023,9.796,0.210,g
2459273.52156,2021-02-28.0185559,bE,1.49,16.389,13.959,0.023,9.474,0.204,g
2459274.75241,2021-03-01.2494295,bi,1.41,15.929,14.009,0.037,9.047,0.310,g
2459274.75365,2021-03-01.2506692,bi,1.43,16.057,13.911,0.030,9.904,0.276,g
2459274.75489,2021-03-01.2519099,bi,1.45,15.956,13.993,0.036,9.179,0.302,g
2459275.51550,2021-03-02.0125215,bm,1.61,15.731,13.974,0.043,9.346,0.371,g
2459275.51672,2021-03-02.0137487,bm,1.55,15.922,14.043,0.039,8.766,0.312,g
2459275.51795,2021-03-02.0149754,bm,1.60,15.674,14.056,0.049,8.663,0.392,g
2459275.76794,2021-03-02.2649675,bi,1.43,15.939,14.007,0.037,9.065,0.307,g
2459275.76916,2021-03-02.2661990,bi,1.46,15.926,14.029,0.038,8.879,0.310,g
2459275.77042,2021-03-02.2674517,bi,1.46,15.926,14.018,0.038,8.972,0.310,g
2459276.52149,2021-03-03.0185386,bi,2.18,16.451,13.960,0.022,9.462,0.194,g
2459276.52273,2021-03-03.0197759,bi,2.17,16.432,13.960,0.022,9.465,0.197,g
2459276.52397,2021-03-03.0210143,bi,2.13,16.455,13.971,0.022,9.365,0.193,g
2459277.28663,2021-03-03.7836920,bm,1.53,16.520,14.028,0.022,8.892,0.181,g
2459277.28787,2021-03-03.7849252,bm,1.54,16.581,13.982,0.020,9.277,0.171,g
2459277.28911,2021-03-03.7861672,bm,1.51,16.567,13.989,0.020,9.216,0.173,g
2459277.52433,2021-03-04.0213986,bi,1.65,16.496,14.035,0.023,8.827,0.185,g
2459277.52556,2021-03-04.0226261,bi,1.61,16.533,14.033,0.022,8.852,0.179,g
2459277.52680,2021-03-04.0238643,bi,1.74,16.526,14.020,0.022,8.954,0.180,g
2459277.65451,2021-03-04.151575,bE,1.50,16.606,14.029,0.020,8.887,0.166,g
2459277.65581,2021-03-04.152875,bE,1.42,16.544,14.039,0.022,8.798,0.176,g
2459277.65710,2021-03-04.1541666,bE,1.47,16.521,13.959,0.021,9.477,0.180,g
2459278.37214,2021-03-04.8692214,bm,1.60,16.467,14.029,0.023,8.887,0.189,g
2459278.37337,2021-03-04.8704559,bm,1.57,16.455,14.037,0.023,8.817,0.191,g
2459278.37459,2021-03-04.8716796,bm,1.58,16.475,14.030,0.023,8.872,0.188,g
2459278.40192,2021-03-04.8990041,bm,1.53,16.401,14.022,0.024,8.941,0.201,g
2459278.40316,2021-03-04.9002378,bm,1.58,16.325,14.035,0.026,8.832,0.215,g
2459278.40437,2021-03-04.9014564,bm,1.56,16.358,13.986,0.025,9.235,0.209,g
2459278.59862,2021-03-05.0957048,bi,1.41,16.498,13.980,0.021,9.291,0.184,g
2459278.59985,2021-03-05.0969327,bi,1.37,16.503,13.977,0.021,9.312,0.183,g
2459278.60107,2021-03-05.0981601,bi,1.40,16.530,13.978,0.021,9.306,0.179,g
2459279.25123,2021-03-05.7483284,bm,2.05,15.818,13.969,0.040,9.389,0.343,g
2459279.25367,2021-03-05.7507712,bm,1.99,16.075,13.945,0.031,9.591,0.272,g
2459279.41146,2021-03-05.9085686,bm,1.55,16.526,14.032,0.022,8.860,0.180,g
2459279.41269,2021-03-05.9097894,bm,1.60,16.496,13.987,0.022,9.233,0.185,g
2459279.41391,2021-03-05.9110138,bm,1.57,16.426,13.963,0.023,9.429,0.197,g
2459279.48233,2021-03-05.9794368,bm,1.49,16.309,14.002,0.026,9.103,0.219,g
2459279.48356,2021-03-05.9806672,bm,1.52,16.341,13.991,0.025,9.203,0.212,g
2459279.48479,2021-03-05.9818938,bm,1.53,16.297,13.987,0.026,9.233,0.221,g
2459279.60939,2021-03-06.1064932,bi,1.47,16.487,13.993,0.022,9.178,0.186,g
2459279.61061,2021-03-06.1077105,bi,1.40,16.492,13.935,0.021,9.686,0.186,g
2459279.61184,2021-03-06.1089439,bi,1.43,16.485,13.967,0.021,9.402,0.186,g
2459279.77910,2021-03-06.2762166,bE,1.46,16.476,13.941,0.021,9.633,0.189,g
2459279.78040,2021-03-06.2775135,bE,1.50,16.463,13.937,0.021,9.667,0.191,g
2459279.78171,2021-03-06.2788207,bE,1.43,16.451,13.953,0.022,9.522,0.193,g
2459280.29863,2021-03-06.79575,bm,1.51,16.522,14.007,0.021,9.061,0.180,g
2459280.29985,2021-03-06.7969775,bm,1.49,16.575,14.032,0.021,8.851,0.172,g
2459280.30111,2021-03-06.7982401,bm,1.51,16.551,13.946,0.020,9.585,0.176,g
2459280.54441,2021-03-07.0415364,bE,1.52,16.691,13.964,0.018,9.424,0.155,g
2459280.54570,2021-03-07.0428333,bE,1.50,16.679,13.991,0.018,9.203,0.157,g
2459280.54702,2021-03-07.0441452,bE,1.43,16.717,13.977,0.017,9.311,0.151,g
2459280.63832,2021-03-07.1354487,bi,1.43,16.511,14.039,0.022,8.805,0.182,g
2459280.63954,2021-03-07.1366774,bi,1.46,16.502,13.981,0.021,9.284,0.183,g
2459280.64078,2021-03-07.1379053,bi,1.49,16.533,13.983,0.021,9.268,0.179,g
2459282.66760,2021-03-09.1647782,bE,1.45,16.690,14.019,0.019,8.957,0.155,g
2459282.66890,2021-03-09.1660732,bE,1.48,16.662,14.016,0.019,8.988,0.159,g
2459282.67020,2021-03-09.1673812,bE,1.45,16.654,13.976,0.018,9.322,0.160,g
2459283.71392,2021-03-10.2111278,bi,1.36,16.368,13.891,0.022,10.083,0.208,g
2459283.71516,2021-03-10.2123696,bi,1.36,16.363,13.881,0.022,10.182,0.209,g
2459283.71638,2021-03-10.2135841,bi,1.45,16.369,13.962,0.024,9.443,0.207,g
2459283.75600,2021-03-10.2532049,bE,1.51,16.549,13.873,0.019,10.258,0.177,g
2459283.75729,2021-03-10.2544990,bE,1.43,16.570,13.918,0.019,9.837,0.172,g
2459283.75858,2021-03-10.2557854,bE,1.47,16.635,13.953,0.018,9.525,0.163,g
2459284.61656,2021-03-11.1137969,bi,1.43,16.430,13.935,0.022,9.679,0.196,g
2459284.61779,2021-03-11.1150261,bi,1.45,16.454,13.933,0.021,9.705,0.192,g
2459284.61902,2021-03-11.1162540,bi,1.41,16.349,13.882,0.022,10.168,0.211,g
2459286.48754,2021-03-12.9848162,bm,1.53,16.467,14.016,0.023,8.991,0.190,g
2459286.48877,2021-03-12.9860468,bm,1.50,16.424,14.045,0.024,8.752,0.197,g
2459286.48999,2021-03-12.9872702,bm,1.52,16.461,14.092,0.025,8.377,0.191,g
2459287.74882,2021-03-14.2461304,bi,1.40,16.394,14.020,0.024,8.955,0.203,g
2459287.75005,2021-03-14.2473591,bi,1.44,16.437,14.054,0.024,8.682,0.195,g
2459287.75127,2021-03-14.2485871,bi,1.46,16.456,14.024,0.023,8.915,0.191,g
2459287.75641,2021-03-14.2537251,bi,1.39,16.419,14.006,0.024,9.076,0.198,g
2459287.75764,2021-03-14.2549509,bi,1.51,16.446,14.033,0.024,8.844,0.193,g
2459287.75886,2021-03-14.2561716,bi,1.46,16.384,13.992,0.024,9.187,0.205,g
2459289.73232,2021-03-16.2296855,bE,1.63,16.576,13.967,0.020,9.403,0.172,g
2459289.73361,2021-03-16.2309740,bE,1.54,16.588,13.996,0.020,9.151,0.170,g
2459289.73493,2021-03-16.2322973,bE,1.57,16.569,13.969,0.020,9.386,0.173,g
2459291.66813,2021-03-18.1655597,bi,1.42,16.466,13.896,0.020,10.038,0.190,g
2459291.66936,2021-03-18.1667922,bi,1.34,16.479,13.921,0.021,9.804,0.187,g
2459291.67060,2021-03-18.1680315,bi,1.37,16.441,13.894,0.021,10.058,0.194,g
2459293.55148,2021-03-20.0489693,bE,1.52,16.635,13.907,0.018,9.936,0.163,g
2459293.69402,2021-03-20.1915098,bE,1.58,16.552,13.863,0.018,10.349,0.176,g
2459293.69533,2021-03-20.1928192,bE,1.52,16.555,13.868,0.018,10.306,0.176,g
2459293.69663,2021-03-20.1941201,bE,1.55,16.614,13.878,0.018,10.206,0.167,g
2459293.72734,2021-03-20.2248363,bi,1.45,16.252,13.888,0.025,10.105,0.231,g
2459293.72980,2021-03-20.2272931,bi,1.48,16.270,13.865,0.024,10.321,0.228,g
2459294.69343,2021-03-21.1909597,bE,1.62,16.610,13.930,0.018,9.728,0.167,g
2459294.69474,2021-03-21.1922732,bE,1.58,16.536,13.916,0.019,9.857,0.178,g
2459294.69604,2021-03-21.1935642,bE,1.60,16.579,13.917,0.019,9.838,0.172,g
2459294.72386,2021-03-21.2213951,bi,1.51,16.335,13.928,0.024,9.744,0.214,g
2459294.72510,2021-03-21.2226341,bi,1.48,16.365,13.926,0.023,9.770,0.208,g
2459294.72634,2021-03-21.2238766,bi,1.54,16.374,13.913,0.023,9.882,0.206,g
2459296.55643,2021-03-23.0540248,bi,1.45,16.321,13.915,0.024,9.867,0.217,g
2459296.55766,2021-03-23.0552494,bi,1.42,16.378,13.875,0.022,10.237,0.206,g
2459296.55889,2021-03-23.0564795,bi,1.46,16.452,13.892,0.021,10.071,0.192,g
2459296.59179,2021-03-23.0893819,bE,1.56,16.550,13.894,0.019,10.055,0.176,g
2459296.59308,2021-03-23.0906785,bE,1.46,16.513,13.855,0.019,10.429,0.182,g
2459296.59439,2021-03-23.0919879,bE,1.46,16.603,13.863,0.017,10.347,0.168,g
2459298.51323,2021-03-25.0108993,bi,1.47,16.263,13.943,0.026,9.610,0.229,g
2459298.51446,2021-03-25.0121225,bi,1.54,16.208,13.926,0.027,9.767,0.240,g
2459298.51568,2021-03-25.0133462,bi,1.49,16.166,13.932,0.028,9.705,0.250,g
2459299.53554,2021-03-26.0332401,bi,1.37,16.251,13.991,0.027,9.194,0.230,g
2459299.53677,2021-03-26.0344679,bi,1.50,16.212,13.960,0.027,9.462,0.239,g
2459300.59033,2021-03-27.0880755,bi,1.52,16.090,13.923,0.030,9.792,0.267,g
2459300.59157,2021-03-27.0893137,bi,1.47,15.997,13.914,0.032,9.876,0.291,g
2459300.59281,2021-03-27.0905473,bi,1.42,15.982,13.954,0.034,9.523,0.295,g
2459301.59371,2021-03-28.0914903,bi,1.46,15.802,13.842,0.036,10.550,0.348,g
2459301.59494,2021-03-28.0927230,bi,1.41,15.884,13.880,0.035,10.185,0.323,g
2459301.59618,2021-03-28.0939531,bi,1.46,15.835,13.883,0.036,10.161,0.338,g
2459303.53621,2021-03-30.0340673,bE,1.53,16.321,14.037,0.027,8.815,0.216,g
2459303.53750,2021-03-30.0353576,bE,1.51,16.390,14.050,0.025,8.714,0.203,g
2459303.53880,2021-03-30.0366513,bE,1.55,16.239,14.015,0.028,9.002,0.233,g
2459305.43739,2021-03-31.9353258,bm,2.05,15.885,13.809,0.032,10.876,0.324,g
2459305.43861,2021-03-31.9365453,bm,2.05,15.864,13.853,0.034,10.437,0.329,g
2459305.43985,2021-03-31.9377825,bm,2.05,15.913,13.878,0.034,10.204,0.314,g
2459306.70294,2021-04-02.2009277,bi,1.48,16.163,13.999,0.030,9.129,0.250,g
2459306.70419,2021-04-02.2021685,bi,1.47,16.097,13.983,0.031,9.272,0.266,g
2459306.70541,2021-04-02.2033967,bi,1.46,16.068,14.003,0.033,9.090,0.273,g
2459307.70726,2021-04-03.2052914,bi,1.57,99.990,99.990,99.990,99.990,99.990,g
2459308.69375,2021-04-04.1918138,bE,1.54,16.416,13.921,0.022,9.808,0.199,g
2459308.69503,2021-04-04.1930984,bE,1.45,16.495,13.906,0.020,9.949,0.185,g
2459308.69631,2021-04-04.1943752,bE,1.50,16.418,13.921,0.022,9.808,0.199,g
2459310.53202,2021-04-06.0301663,bE,1.45,16.692,13.942,0.017,9.627,0.155,g
2459310.53331,2021-04-06.0314525,bE,1.44,16.716,13.937,0.017,9.662,0.151,g
2459310.53462,2021-04-06.0327633,bE,1.40,16.713,13.955,0.017,9.507,0.152,g
2459310.56807,2021-04-06.0662206,bE,1.47,16.658,13.969,0.018,9.381,0.159,g
2459310.56936,2021-04-06.0675040,bE,1.50,16.660,13.951,0.018,9.539,0.159,g
2459310.57065,2021-04-06.0688012,bE,1.51,16.656,13.973,0.018,9.348,0.160,g
2459311.68678,2021-04-07.1849751,bi,1.50,16.445,13.930,0.021,9.728,0.194,g
2459311.68800,2021-04-07.1862027,bi,1.47,16.419,13.920,0.022,9.819,0.198,g
2459311.68923,2021-04-07.1874293,bi,1.44,16.413,13.910,0.022,9.912,0.199,g
2459312.63640,2021-04-08.1346437,bE,1.43,16.647,13.942,0.018,9.619,0.162,g
2459312.63768,2021-04-08.1359215,bE,1.45,16.658,13.952,0.018,9.528,0.160,g
2459312.63896,2021-04-08.1372065,bE,1.46,16.642,13.919,0.018,9.820,0.163,g
2459312.64835,2021-04-08.1465964,bi,1.47,16.409,13.915,0.022,9.866,0.201,g
2459312.64957,2021-04-08.1478140,bi,1.40,16.363,13.921,0.023,9.809,0.209,g
2459312.65080,2021-04-08.1490451,bi,1.36,15.909,13.937,0.036,9.660,0.316,g
2459313.59556,2021-04-09.0938425,bi,1.49,16.526,13.926,0.020,9.761,0.180,g
2459313.59679,2021-04-09.0950762,bi,1.45,16.491,13.950,0.021,9.552,0.185,g
2459313.59802,2021-04-09.0963005,bi,1.44,16.526,13.942,0.020,9.620,0.180,g
2459313.62551,2021-04-09.1237968,bE,1.52,16.686,13.974,0.018,9.340,0.156,g
2459313.62680,2021-04-09.1250820,bE,1.50,16.691,13.963,0.018,9.439,0.155,g
2459313.62808,2021-04-09.1263679,bE,1.50,16.640,13.941,0.018,9.631,0.163,g
2459314.63462,2021-04-10.1329543,bE,1.48,16.619,13.938,0.018,9.661,0.166,g
2459314.63588,2021-04-10.1342189,bE,1.47,16.626,13.953,0.019,9.520,0.164,g
2459314.63716,2021-04-10.1354966,bE,1.46,16.641,13.939,0.018,9.647,0.162,g
2459315.62868,2021-04-11.1270594,bE,1.54,16.620,13.950,0.019,9.547,0.165,g
2459315.62996,2021-04-11.1283366,bE,1.52,16.622,13.933,0.018,9.706,0.165,g
2459315.63123,2021-04-11.1296082,bE,1.54,16.631,13.936,0.018,9.670,0.164,g
2459315.66033,2021-04-11.1587093,bE,1.98,16.596,13.950,0.019,9.550,0.169,g
2459315.66161,2021-04-11.1599964,bE,1.99,16.596,13.984,0.020,9.258,0.170,g
2459315.66290,2021-04-11.1612777,bE,1.97,16.597,13.949,0.019,9.563,0.170,g
2459317.56124,2021-04-13.0597074,bE,1.49,16.649,13.922,0.018,9.799,0.160,g
2459317.56251,2021-04-13.0609827,bE,1.48,16.664,13.904,0.017,9.970,0.159,g
2459317.56360,2021-04-13.0620689,bi,1.42,16.538,13.923,0.020,9.788,0.178,g
2459317.56379,2021-04-13.0622564,bE,1.47,16.684,13.915,0.017,9.861,0.156,g
2459317.56483,2021-04-13.0632990,bi,1.48,16.501,13.902,0.020,9.984,0.184,g
2459317.56606,2021-04-13.0645280,bi,1.39,16.511,13.907,0.020,9.934,0.182,g
2459318.64241,2021-04-14.1409290,bi,1.51,16.425,13.948,0.022,9.563,0.197,g
2459318.64364,2021-04-14.1421651,bi,1.45,16.493,13.955,0.021,9.510,0.185,g
2459318.64486,2021-04-14.1433822,bi,1.49,16.491,14.009,0.022,9.042,0.185,g
2459319.62818,2021-04-15.1267508,bi,1.62,16.522,14.032,0.022,8.853,0.180,g
2459319.62942,2021-04-15.1279925,bi,1.60,16.506,13.982,0.021,9.276,0.183,g
2459319.63065,2021-04-15.1292182,bi,1.55,16.463,14.021,0.023,8.946,0.190,g
2459320.55175,2021-04-16.0503641,bi,1.43,16.544,14.097,0.023,8.347,0.177,g
2459320.55300,2021-04-16.0516174,bi,1.37,16.539,14.043,0.022,8.766,0.177,g
2459320.55424,2021-04-16.0528480,bi,1.40,16.535,14.015,0.021,9.000,0.178,g
2459320.58569,2021-04-16.0843090,bi,1.49,16.522,14.067,0.023,8.578,0.180,g
2459320.58693,2021-04-16.0855429,bi,1.39,16.565,14.058,0.022,8.645,0.173,g
2459320.58815,2021-04-16.0867674,bi,1.42,16.534,14.036,0.022,8.818,0.178,g
2459321.57441,2021-04-17.0730781,bE,1.49,16.687,14.052,0.019,8.687,0.155,g
2459321.57569,2021-04-17.0743562,bE,1.43,16.702,14.034,0.019,8.834,0.153,g
2459321.57696,2021-04-17.0756275,bE,1.45,16.734,14.085,0.019,8.439,0.149,g
2459322.64666,2021-04-18.1453789,bi,1.45,16.494,14.032,0.023,8.862,0.185,g
2459322.64790,2021-04-18.1466151,bi,1.47,16.490,14.080,0.024,8.479,0.186,g
2459322.64911,2021-04-18.1478348,bi,1.41,16.516,14.067,0.023,8.572,0.182,g
2459324.58598,2021-04-20.0847922,bi,1.52,16.407,13.923,0.022,9.795,0.200,g
2459324.58720,2021-04-20.0860155,bi,1.48,16.302,13.905,0.024,9.954,0.220,g
2459324.58844,2021-04-20.0872530,bi,1.48,16.319,13.864,0.023,10.341,0.217,g
2459324.60573,2021-04-20.1045506,bE,1.49,16.455,13.886,0.020,10.125,0.192,g
2459324.60701,2021-04-20.1058282,bE,1.52,16.499,13.901,0.020,9.991,0.184,g
2459324.60830,2021-04-20.1071141,bE,1.55,16.474,13.865,0.020,10.335,0.189,g
2459326.54739,2021-04-22.0463057,bi,1.51,16.253,13.893,0.025,10.065,0.230,g
2459326.54861,2021-04-22.0475218,bi,1.40,16.307,13.940,0.025,9.641,0.219,g
2459326.54983,2021-04-22.0487391,bi,1.42,16.240,13.965,0.027,9.422,0.233,g
2459326.56978,2021-04-22.0686953,bi,1.41,16.189,13.968,0.028,9.393,0.244,g
2459326.57099,2021-04-22.0699069,bi,1.47,16.173,13.941,0.028,9.628,0.247,g
2459326.57223,2021-04-22.0711430,bi,1.47,16.186,13.973,0.028,9.353,0.245,g
2459327.60703,2021-04-23.106,bE,1.52,16.250,13.882,0.025,10.164,0.232,g
2459327.60831,2021-04-23.1072836,bE,1.48,16.220,13.935,0.027,9.686,0.237,g
2459327.60958,2021-04-23.1085545,bE,1.50,16.338,13.888,0.023,10.119,0.214,g
2459328.59798,2021-04-24.0970019,bi,1.47,16.008,13.976,0.034,9.324,0.288,g
2459328.59921,2021-04-24.0982311,bi,1.47,16.033,13.984,0.033,9.258,0.282,g
2459328.60044,2021-04-24.0994577,bi,1.47,16.070,13.979,0.032,9.302,0.272,g
2459331.61327,2021-04-27.1124506,bE,1.44,15.732,13.948,0.042,9.574,0.371,g
2459331.61455,2021-04-27.1137239,bE,1.43,15.889,13.951,0.037,9.537,0.321,g
2459331.61584,2021-04-27.1150115,bE,1.50,15.742,14.029,0.045,8.881,0.368,g
2459333.61833,2021-04-29.1176114,bi,1.51,15.917,13.994,0.037,9.166,0.313,g
2459333.61956,2021-04-29.1188368,bi,1.49,15.917,13.881,0.034,10.177,0.314,g
2459333.62079,2021-04-29.1200668,bi,1.44,15.935,13.977,0.036,9.314,0.308,g
2459336.61516,2021-05-02.1146034,bE,1.44,16.229,14.026,0.029,8.904,0.235,g
2459336.61643,2021-05-02.1158781,bE,1.41,16.082,13.991,0.032,9.197,0.270,g
2459336.61772,2021-05-02.1171633,bE,1.43,16.105,14.050,0.033,8.711,0.264,g
2459338.60461,2021-05-04.1041557,bE,1.52,16.602,13.998,0.020,9.131,0.168,g
2459338.60591,2021-05-04.1054565,bE,1.53,16.550,13.994,0.021,9.174,0.176,g
2459338.60720,2021-05-04.1067438,bE,1.60,16.581,14.031,0.021,8.862,0.171,g
2459342.51419,2021-05-08.0139443,bi,1.41,16.441,13.945,0.022,9.591,0.194,g
