HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459184.65846,2020-12-01.1575612,bE,1.47,16.894,14.035,0.016,8.831,0.127,g
2459185.67961,2020-12-02.1786471,bE,1.48,17.288,13.870,0.009,10.279,0.088,g
2459186.65937,2020-12-03.1583480,bi,1.54,17.674,13.903,0.007,9.973,0.062,g
2459187.65369,2020-12-04.1526153,bi,1.46,17.388,13.887,0.009,10.123,0.080,g
2459188.65003,2020-12-05.1489039,bi,1.45,17.746,13.881,0.006,10.174,0.058,g
2459189.66122,2020-12-06.1600381,bE,1.53,18.019,13.897,0.005,10.029,0.045,g
2459191.83510,2020-12-08.3337987,bE,1.48,17.907,13.876,0.005,10.223,0.050,g
2459192.70057,2020-12-09.1992258,bE,1.49,18.055,13.895,0.005,10.043,0.044,g
2459193.63796,2020-12-10.1365689,bi,1.38,17.934,13.879,0.005,10.200,0.049,g
2459194.67847,2020-12-11.1770209,bE,1.42,18.125,13.852,0.004,10.452,0.041,g
2459195.82898,2020-12-12.3274754,bi,1.50,18.045,13.835,0.005,10.613,0.044,g
2459199.54287,2020-12-16.0411865,bm,1.52,18.160,13.850,0.004,10.474,0.040,g
2459201.48285,2020-12-17.9810620,bm,1.55,18.527,13.880,0.003,10.183,0.028,g
2459202.68860,2020-12-19.1867640,bE,1.50,18.338,13.852,0.003,10.456,0.034,g
2459203.79869,2020-12-20.2967945,bi,1.48,18.320,13.872,0.004,10.263,0.034,g
2459205.73477,2020-12-22.2327866,bi,1.42,18.012,13.889,0.005,10.105,0.045,g
2459206.68792,2020-12-23.1858912,bi,1.41,17.744,13.914,0.006,9.870,0.058,g
2459207.67229,2020-12-24.1702238,bE,1.48,17.895,13.900,0.005,10.004,0.050,g
2459209.61335,2020-12-26.1112004,bE,1.45,17.435,13.876,0.008,10.225,0.077,g
2459209.62620,2020-12-26.1240403,bi,1.46,17.415,13.879,0.008,10.192,0.079,g
2459210.68427,2020-12-27.1820666,bi,1.35,17.433,13.841,0.008,10.562,0.077,g
2459212.58890,2020-12-29.0866182,bi,1.46,16.825,13.828,0.014,10.686,0.135,g
2459213.74902,2020-12-30.2466871,bi,1.48,16.778,13.891,0.015,10.086,0.141,g
2459214.73214,2020-12-31.2297687,bi,1.46,17.479,13.871,0.008,10.270,0.074,g
2459215.76460,2021-01-01.2621877,bi,1.49,17.344,13.850,0.009,10.474,0.084,g
2459216.75625,2021-01-02.2538047,bE,1.47,17.536,13.890,0.008,10.092,0.070,g
2459216.79872,2021-01-02.2962673,bi,1.48,16.596,13.836,0.017,10.609,0.167,g
2459217.65754,2021-01-03.1550634,bi,1.45,18.051,13.884,0.005,10.145,0.044,g
2459217.70842,2021-01-03.2059478,bE,1.46,17.749,13.881,0.006,10.174,0.058,g
2459221.83368,2021-01-07.3310504,bE,1.39,17.803,13.912,0.006,9.892,0.055,g
2459223.40059,2021-01-08.8979136,bm,1.49,18.250,13.905,0.004,9.951,0.036,g
2459227.72387,2021-01-13.2210528,bE,1.51,18.247,13.847,0.004,10.497,0.037,g
2459228.46060,2021-01-13.9577718,bm,1.54,18.161,13.866,0.004,10.316,0.040,g
2459229.36889,2021-01-14.8660269,bm,1.51,18.402,13.912,0.003,9.887,0.032,g
2459229.62836,2021-01-15.1254954,bi,1.48,17.945,13.885,0.005,10.137,0.048,g
2459230.37205,2021-01-15.8691653,bm,1.48,17.875,13.889,0.006,10.102,0.051,g
2459230.54144,2021-01-16.0385450,bE,1.49,17.828,13.900,0.006,10.001,0.054,g
2459231.29837,2021-01-16.7954523,bm,1.67,17.995,13.886,0.005,10.129,0.046,g
2459231.58344,2021-01-17.0805182,bE,1.46,17.790,13.909,0.006,9.918,0.056,g
2459232.87025,2021-01-18.3673027,bE,1.47,17.664,13.895,0.007,10.048,0.062,g
2459233.39118,2021-01-18.8882275,bm,1.51,18.001,13.917,0.005,9.846,0.046,g
2459233.83040,2021-01-19.3274298,bi,1.59,17.973,13.913,0.005,9.883,0.047,g
2459234.33162,2021-01-19.8286336,bm,1.54,18.186,13.926,0.004,9.761,0.039,g
2459234.62077,2021-01-20.1177835,bi,1.43,17.560,13.924,0.008,9.782,0.069,g
2459235.31594,2021-01-20.8129327,bm,1.56,17.829,13.908,0.006,9.924,0.054,g
2459235.62891,2021-01-21.1258998,bi,1.45,17.816,13.907,0.006,9.937,0.054,g
2459236.52209,2021-01-22.0190600,bm,2.01,18.275,13.873,0.004,10.256,0.036,g
2459238.61827,2021-01-24.1151900,bm,1.57,17.288,13.884,0.009,10.152,0.088,g
2459239.63759,2021-01-25.1345039,bE,1.47,17.576,13.863,0.007,10.345,0.068,g
2459240.57175,2021-01-26.0686478,bi,1.38,17.793,13.928,0.006,9.749,0.055,g
2459241.34765,2021-01-26.8445287,bm,1.55,17.098,13.967,0.012,9.405,0.105,g
2459241.71921,2021-01-27.2160820,bi,1.51,17.073,13.908,0.012,9.925,0.108,g
2459242.44057,2021-01-27.9374274,bm,2.08,17.465,13.956,0.009,9.501,0.075,g
2459243.38028,2021-01-28.8771331,bm,1.48,16.985,13.940,0.013,9.642,0.117,g
2459244.38341,2021-01-29.8802377,bm,1.48,17.159,13.941,0.011,9.633,0.099,g
2459245.31927,2021-01-30.8160930,bm,2.07,17.585,13.944,0.008,9.601,0.067,g
2459245.76105,2021-01-31.2578611,bi,1.47,17.426,13.957,0.009,9.485,0.078,g
2459246.86232,2021-02-01.3591182,bi,1.48,17.001,13.932,0.013,9.707,0.115,g
2459247.79277,2021-02-02.2895585,bi,1.46,17.575,13.903,0.007,9.973,0.068,g
2459248.30593,2021-02-02.8027145,bm,1.71,18.079,13.931,0.005,9.722,0.043,g
2459248.63149,2021-02-03.1282763,bi,1.50,17.996,13.909,0.005,9.914,0.046,g
2459249.35684,2021-02-03.8536175,bm,1.56,18.044,13.943,0.005,9.611,0.044,g
2459249.61740,2021-02-04.1141773,bE,1.44,17.833,13.926,0.006,9.766,0.053,g
2459249.66498,2021-02-04.1617593,bi,1.43,17.955,13.936,0.005,9.671,0.048,g
2459250.28952,2021-02-04.7862940,bm,1.64,17.968,13.945,0.005,9.592,0.047,g
2459250.56712,2021-02-05.0638879,bi,1.53,17.906,13.923,0.006,9.787,0.050,g
2459250.69017,2021-02-05.1869373,bE,1.53,17.881,13.897,0.006,10.031,0.051,g
2459251.33792,2021-02-05.8346799,bm,1.50,18.141,13.933,0.005,9.702,0.040,g
2459251.59296,2021-02-06.0897231,bi,1.50,17.937,13.924,0.005,9.778,0.049,g
2459251.77274,2021-02-06.2695021,bE,1.49,17.916,13.901,0.005,9.995,0.050,g
2459252.48962,2021-02-06.9863782,bm,1.52,18.256,13.909,0.004,9.920,0.036,g
2459252.67888,2021-02-07.1756373,bE,1.46,17.878,13.924,0.006,9.778,0.051,g
2459253.83074,2021-02-08.3274869,bi,1.49,17.611,14.027,0.008,8.900,0.066,g
2459254.31341,2021-02-08.8101635,bm,1.52,17.977,13.995,0.006,9.165,0.047,g
2459254.78179,2021-02-09.2785381,bE,1.50,17.790,13.944,0.006,9.599,0.056,g
2459255.31302,2021-02-09.8097707,bm,1.56,18.425,13.902,0.003,9.986,0.031,g
2459255.58214,2021-02-10.0788877,bi,1.48,17.765,13.940,0.006,9.640,0.057,g
2459256.29702,2021-02-10.7937649,bm,1.52,18.314,13.927,0.004,9.755,0.034,g
2459256.58722,2021-02-11.0839694,bE,1.49,17.743,13.892,0.006,10.075,0.058,g
2459257.53834,2021-02-12.0350873,bE,1.51,17.945,13.899,0.005,10.007,0.048,g
2459258.69809,2021-02-13.1948278,bi,1.41,17.788,13.938,0.006,9.656,0.056,g
2459259.50500,2021-02-14.0017357,bm,1.48,17.983,13.974,0.005,9.345,0.047,g
2459259.84144,2021-02-14.3381799,bE,1.49,17.669,13.949,0.007,9.559,0.062,g
2459260.75565,2021-02-15.2523923,bE,1.54,17.812,13.928,0.006,9.749,0.054,g
2459261.36099,2021-02-15.8577380,bm,2.18,17.966,13.946,0.005,9.588,0.047,g
2459261.78459,2021-02-16.2813342,bi,1.46,17.730,13.969,0.007,9.385,0.059,g
2459262.53925,2021-02-17.0360003,bE,1.62,17.796,13.964,0.006,9.428,0.055,g
2459263.35629,2021-02-17.8530444,bm,1.60,17.506,14.039,0.009,8.796,0.072,g
2459263.56590,2021-02-18.0626578,bi,1.40,17.545,14.041,0.009,8.783,0.070,g
2459264.31911,2021-02-18.8158770,bm,1.52,17.854,14.002,0.006,9.104,0.052,g
2459265.40630,2021-02-19.9030738,bm,1.58,18.141,13.947,0.005,9.575,0.040,g
2459265.76808,2021-02-20.2648581,bE,1.56,17.947,13.917,0.005,9.846,0.048,g
2459265.79123,2021-02-20.2880101,bi,1.44,17.793,13.928,0.006,9.747,0.055,g
2459266.43096,2021-02-20.9277421,bm,2.12,18.063,13.958,0.005,9.479,0.043,g
2459266.76421,2021-02-21.2610021,bi,1.50,17.681,13.978,0.007,9.310,0.061,g
2459266.79407,2021-02-21.2908516,bE,1.47,17.733,13.973,0.007,9.352,0.059,g
2459267.78341,2021-02-22.2802009,bi,1.36,17.632,13.995,0.008,9.167,0.064,g
2459268.38260,2021-02-22.8794013,bm,1.51,17.732,14.020,0.007,8.953,0.059,g
2459270.49177,2021-02-24.9885937,bm,1.58,16.910,14.010,0.015,9.035,0.125,g
2459272.27901,2021-02-26.7758561,bm,1.58,17.056,14.068,0.014,8.564,0.109,g
2459272.53940,2021-02-27.0362454,bE,1.52,17.121,14.051,0.013,8.705,0.103,g
2459273.45508,2021-02-27.9519440,bm,1.57,16.866,13.900,0.014,10.003,0.130,g
2459273.51908,2021-02-28.0159532,bE,1.49,17.364,13.941,0.009,9.629,0.082,g
2459274.75254,2021-03-01.2494295,bi,1.41,16.884,13.963,0.015,9.437,0.128,g
2459275.76807,2021-03-02.2649675,bi,1.43,17.029,14.018,0.014,8.967,0.112,g
2459276.52162,2021-03-03.0185386,bi,2.18,17.845,13.943,0.006,9.609,0.053,g
2459277.28676,2021-03-03.7836920,bm,1.53,17.938,13.996,0.006,9.156,0.049,g
2459277.52446,2021-03-04.0213986,bi,1.65,17.621,14.020,0.008,8.951,0.065,g
2459277.65464,2021-03-04.151575,bE,1.50,17.581,14.001,0.008,9.109,0.067,g
2459278.37227,2021-03-04.8692214,bm,1.60,17.755,14.023,0.007,8.932,0.057,g
2459278.59875,2021-03-05.0957048,bi,1.41,17.700,13.981,0.007,9.284,0.060,g
2459279.25136,2021-03-05.7483284,bm,2.05,17.857,13.974,0.006,9.340,0.052,g
2459279.60952,2021-03-06.1064932,bi,1.47,17.737,13.966,0.007,9.414,0.058,g
2459279.77924,2021-03-06.2762166,bE,1.46,17.640,13.926,0.007,9.768,0.064,g
